sender,receiver,amount,ip,timestamp,status,isFraud
user38,9212945469,47117,107.125.114.90,2026-01-08 15:45:02,fraud,1
user31,8514631759,6921,166.181.40.32,2026-03-04 23:29:20,success,0
user22,9689208431,10166,162.102.238.136,2026-03-21 03:54:35,success,0
user17,6294728591,24327,65.14.197.36,2026-01-09 18:23:49,fraud,1
user39,6283896781,2061,48.63.242.154,2026-01-25 03:48:20,success,0
user48,9503200984,3752,103.160.43.210,2026-02-15 03:20:21,success,0
user42,7028633428,13423,207.241.233.186,2026-01-22 12:58:20,success,0
user35,7202662563,36810,133.98.87.4,2026-02-23 23:50:52,fraud,1
user17,7528173763,14493,181.88.152.62,2026-01-13 03:25:19,success,0
user18,7988604802,8803,245.244.200.188,2026-02-04 22:41:39,success,0
user12,7673876580,4604,216.187.238.79,2026-01-11 19:16:17,success,0
user42,9842367662,8231,239.198.232.174,2026-03-06 00:45:29,success,0
user6,9563577543,26929,10.251.1.245,2026-03-10 17:55:09,success,0
user24,9343940531,40922,104.186.254.224,2026-01-15 10:49:17,fraud,1
user27,8830136155,39768,69.228.9.95,2026-02-26 22:04:03,fraud,1
user45,9102528806,18093,1.181.62.84,2026-01-02 22:59:00,fraud,1
user17,6009970736,48704,116.201.73.6,2026-02-07 18:27:59,success,0
user42,8694990569,11209,255.195.74.40,2026-02-15 23:55:44,success,0
user7,8044462381,131,79.137.161.3,2026-02-07 10:28:04,success,0
user17,6246662203,14420,117.19.2.163,2026-01-24 04:53:04,success,0
user14,7176440578,19078,35.31.246.14,2026-01-20 17:43:20,fraud,1
user48,9206119804,40563,52.157.158.227,2026-01-06 07:43:32,fraud,1
user29,6813034898,41155,115.85.252.110,2026-01-14 00:53:51,fraud,1
user18,8133003171,19363,57.243.151.56,2026-02-09 07:33:06,success,0
user34,9925030872,7408,3.201.155.203,2026-03-11 18:08:33,success,0
user15,9978354321,16680,115.20.245.126,2026-02-12 08:34:47,success,0
user19,6166258235,47294,42.146.152.109,2026-01-09 04:11:40,success,0
user32,8071388152,12059,77.40.10.246,2026-02-22 16:34:52,success,0
user36,6119520291,44876,50.7.72.235,2026-02-08 03:50:57,success,0
user34,6812552182,8710,178.167.155.92,2026-01-08 01:17:08,success,0
user37,8501662842,48223,208.225.11.10,2026-02-21 20:23:49,success,0
user34,7866473265,34582,103.135.227.103,2026-03-02 20:16:19,fraud,1
user50,9315716007,9574,232.172.164.103,2026-02-27 10:04:00,success,0
user40,6252277916,2646,115.43.10.253,2026-03-06 21:11:18,success,0
user16,6606383422,46567,53.183.104.233,2026-01-08 00:01:38,success,0
user11,6545540591,6475,176.227.142.124,2026-02-24 23:15:18,success,0
user2,8744382665,26314,66.191.224.105,2026-03-18 18:34:19,fraud,1
user32,6914057294,19477,130.119.67.130,2026-02-06 14:19:35,success,0
user45,7628629033,14776,130.226.202.27,2026-02-11 10:22:56,success,0
user32,7738299408,47281,119.59.169.80,2026-02-04 11:59:26,success,0
user12,8440085038,19126,182.29.244.72,2026-02-06 15:03:42,fraud,1
user20,9162293204,48384,81.253.46.82,2026-03-18 06:49:22,success,0
user42,7860393856,31816,199.105.43.244,2026-02-15 18:22:01,success,0
user9,6325943910,8656,53.105.161.161,2026-03-03 03:35:19,success,0
user12,9861989354,45446,184.250.114.149,2026-01-19 02:41:11,fraud,1
user38,9781695481,23997,139.204.29.42,2026-02-20 22:44:18,success,0
user2,7927168826,49875,64.28.131.253,2026-03-17 00:10:51,fraud,1
user10,8479469671,41254,6.248.118.224,2026-02-13 22:53:50,success,0
user46,8678157241,4177,226.155.173.98,2026-02-18 11:44:51,success,0
user7,8589274642,39329,9.148.152.82,2026-02-04 02:32:09,success,0
user26,8780296217,6067,176.229.8.89,2026-03-10 19:05:54,success,0
user32,7256510495,31160,139.221.70.22,2026-01-22 16:37:29,success,0
user2,7131767417,16817,29.219.243.160,2026-02-10 21:05:17,success,0
user2,6223258032,25008,103.44.72.234,2026-01-07 08:45:26,success,0
user45,9386598733,20910,132.3.177.43,2026-02-11 21:15:43,success,0
user32,7522175077,22704,18.43.127.47,2026-01-22 01:03:05,fraud,1
user6,6791960831,17175,191.143.205.109,2026-03-10 13:16:13,fraud,1
user39,6678007507,30851,41.4.91.132,2026-03-12 09:52:07,success,0
user24,6268856898,25181,253.35.93.186,2026-02-16 17:15:43,success,0
user1,8209621861,8096,229.94.240.255,2026-03-03 18:04:55,success,0
user33,9831114841,21974,165.108.18.247,2026-02-17 01:55:18,fraud,1
user19,6662579382,18542,64.23.92.156,2026-03-16 17:50:50,success,0
user6,7534362882,14698,196.166.177.124,2026-02-07 17:58:55,success,0
user35,6980290047,1579,204.233.192.160,2026-01-19 07:24:08,success,0
user27,9812607290,11827,152.132.55.36,2026-01-27 06:18:56,success,0
user25,7019532183,5992,120.143.171.139,2026-02-05 11:45:37,success,0
user36,6637965303,25341,214.91.171.93,2026-03-17 17:44:01,success,0
user14,7037318205,42833,207.32.37.117,2026-03-03 10:29:09,success,0
user12,9924821893,17242,245.68.60.69,2026-02-28 08:44:28,fraud,1
user10,7647364767,28675,238.18.99.150,2026-03-18 10:08:44,fraud,1
user28,8855062070,18828,240.94.94.85,2026-01-06 15:24:37,fraud,1
user19,9810194919,13834,224.233.68.137,2026-03-06 13:18:20,success,0
user41,7812075266,21626,55.198.160.111,2026-01-05 07:25:37,fraud,1
user18,9142075487,33535,175.176.90.135,2026-02-05 03:03:15,fraud,1
user48,6842708357,40591,191.251.156.42,2026-02-25 08:51:28,success,0
user34,7250321561,46277,46.100.149.79,2026-01-22 06:44:41,fraud,1
user29,8212503448,42976,154.230.207.69,2026-01-10 21:33:14,fraud,1
user44,7877898497,38733,202.234.203.84,2026-03-11 08:33:56,success,0
user41,7166655813,9011,69.224.171.30,2026-02-12 07:10:59,success,0
user3,8605067200,3842,75.164.48.33,2026-03-01 18:55:50,success,0
user9,7621795315,21411,22.57.244.107,2026-01-18 21:27:15,fraud,1
user38,6402631522,34715,119.186.148.23,2026-01-28 04:19:37,fraud,1
user18,6703657695,19412,125.132.8.204,2026-02-16 23:51:15,success,0
user40,8938571506,25497,16.112.188.63,2026-02-24 05:07:52,fraud,1
user13,8857802901,7629,255.179.158.44,2026-03-14 10:46:08,success,0
user23,8355060575,25426,179.42.71.20,2026-01-22 01:08:56,success,0
user20,9911848578,41468,160.231.66.204,2026-03-19 08:53:34,success,0
user16,6727802814,5924,93.210.58.34,2026-01-24 22:48:30,success,0
user23,8993998540,12625,187.244.66.38,2026-01-10 05:39:16,success,0
user17,8578633582,2440,28.194.196.238,2026-03-14 12:50:41,success,0
user31,7850473594,4011,107.185.229.247,2026-03-20 01:21:23,success,0
user37,6317643895,12892,122.82.64.90,2026-02-27 16:35:39,success,0
user7,7611310518,49781,189.238.137.183,2026-01-11 03:06:17,success,0
user46,6904759156,41441,127.100.173.29,2026-02-08 18:04:52,fraud,1
user40,6846595194,10681,24.153.196.206,2026-03-05 02:50:19,success,0
user10,7745110179,3674,253.161.146.196,2026-01-14 06:12:40,success,0
user39,9353329668,4833,83.4.24.242,2026-02-21 14:31:13,success,0
user44,6405722065,29982,149.10.193.177,2026-03-04 06:26:44,success,0
user36,7795457976,15426,72.52.212.253,2026-02-09 01:01:45,success,0
user48,9301328933,45162,219.154.75.69,2026-02-20 12:23:53,success,0
user49,9544442577,14394,44.11.218.59,2026-01-21 07:28:59,success,0
user7,8160754332,40903,60.171.171.230,2026-03-20 12:45:10,fraud,1
user32,9027069623,12428,126.244.33.13,2026-01-08 12:24:43,success,0
user39,8832263864,16676,34.175.147.196,2026-01-30 11:51:21,fraud,1
user7,9065379756,43228,194.137.194.11,2026-02-26 10:25:54,success,0
user40,8276941219,48175,117.25.156.148,2026-02-20 15:24:12,success,0
user43,6073870298,9247,39.148.195.138,2026-02-02 00:32:20,success,0
user37,8404875468,39074,224.6.50.190,2026-01-15 08:23:28,success,0
user32,8099346243,37728,193.150.250.205,2026-01-27 03:20:46,success,0
user2,9756581789,1013,91.59.226.238,2026-02-04 17:58:18,success,0
user24,9168624171,39521,215.39.148.138,2026-02-01 07:23:29,success,0
user29,7290654352,26649,12.29.12.202,2026-01-04 21:08:31,success,0
user8,9031698068,42503,51.146.76.50,2026-01-05 16:57:00,fraud,1
user37,9145448619,31922,59.199.162.86,2026-03-08 16:47:26,success,0
user29,8017398953,5772,238.180.130.68,2026-01-09 05:33:04,success,0
user34,9423328292,7254,55.65.83.215,2026-01-08 08:45:01,success,0
user46,7068191374,27369,121.118.205.112,2026-01-23 18:31:48,success,0
user32,9569105373,8496,4.215.55.112,2026-02-10 22:49:08,success,0
user16,6905498003,20158,128.157.74.220,2026-01-09 22:03:19,success,0
user36,9484543990,34797,12.197.66.14,2026-02-08 05:24:03,success,0
user46,8602942388,35148,247.79.167.40,2026-03-12 15:16:13,fraud,1
user4,8652141964,13354,141.143.59.83,2026-01-25 02:43:12,success,0
user30,8713960216,31393,55.136.161.100,2026-01-05 04:31:19,fraud,1
user29,8223171776,16658,184.251.95.208,2026-03-05 02:42:26,success,0
user6,8977196621,8762,180.68.175.114,2026-02-19 06:07:42,success,0
user49,7117050907,13090,114.207.102.62,2026-03-07 22:35:09,success,0
user46,9472397113,28329,160.78.220.29,2026-02-22 04:06:29,success,0
user44,7707698910,20751,19.164.190.197,2026-01-21 14:19:03,success,0
user10,8607338363,26851,252.6.18.168,2026-02-03 21:44:34,fraud,1
user43,8891108359,10833,102.253.14.157,2026-02-25 20:55:57,success,0
user25,9327103420,48627,246.40.221.110,2026-01-16 19:21:38,success,0
user50,8441592317,37601,83.226.173.252,2026-02-22 09:39:08,fraud,1
user34,6419215666,31482,89.85.165.14,2026-02-27 17:27:26,fraud,1
user24,6016710465,47021,180.156.215.129,2026-03-15 05:59:55,success,0
user1,8156105057,44447,21.100.163.220,2026-01-24 13:16:11,success,0
user7,6893890040,35854,78.170.132.99,2026-03-13 14:50:08,success,0
user23,7077869913,19245,223.99.123.101,2026-01-06 21:20:00,success,0
user28,8056112525,2204,143.138.19.31,2026-02-06 15:29:38,success,0
user41,9651763565,23790,38.28.203.142,2026-02-16 00:49:11,fraud,1
user15,8396623946,19199,55.163.33.38,2026-01-16 00:27:00,success,0
user32,6841767157,2104,102.61.165.66,2026-03-05 12:18:18,success,0
user27,9663003467,41468,23.208.118.237,2026-03-16 17:20:45,success,0
user49,9995582836,29983,120.68.10.139,2026-02-19 08:32:33,success,0
user1,7638841770,20997,95.122.190.186,2026-02-11 01:12:25,fraud,1
user30,6939822029,15403,51.155.204.253,2026-01-30 09:54:23,fraud,1
user45,8731388130,49832,90.123.2.163,2026-01-30 18:38:21,success,0
user33,7839302881,29793,43.51.195.6,2026-02-09 21:44:05,fraud,1
user5,7185447072,47918,232.30.4.92,2026-02-16 02:32:15,success,0
user37,8871173673,12121,214.214.208.217,2026-02-11 22:38:07,success,0
user25,9355967360,3609,83.115.245.74,2026-01-20 20:52:39,success,0
user1,6272180287,24619,73.153.45.160,2026-01-08 08:00:13,success,0
user7,9758488767,33628,124.131.131.199,2026-01-17 14:41:55,success,0
user25,6218141592,47302,244.107.121.29,2026-03-01 00:58:27,fraud,1
user3,8699143558,9001,119.139.205.45,2026-01-05 00:52:32,success,0
user27,7187532339,12944,210.108.183.182,2026-02-25 19:54:50,success,0
user40,9172401930,35397,108.249.12.241,2026-01-20 04:19:26,fraud,1
user33,8705964310,27449,184.44.132.66,2026-01-13 21:40:58,fraud,1
user38,7115862465,9608,118.192.56.203,2026-03-10 15:28:41,success,0
user33,7425715684,11476,85.71.35.124,2026-02-06 23:49:53,success,0
user50,9139922794,21018,230.220.157.101,2026-01-17 15:11:25,fraud,1
user12,7566124935,9734,202.80.51.207,2026-03-19 02:52:47,success,0
user43,8848845331,23111,136.243.158.232,2026-01-19 13:30:37,fraud,1
user41,7447394887,15427,164.18.130.75,2026-03-06 07:06:03,fraud,1
user46,8930441944,16216,22.172.212.62,2026-03-10 03:51:01,fraud,1
user12,7257914062,2623,110.189.245.168,2026-01-15 00:14:29,success,0
user17,6989941559,7469,215.181.53.139,2026-01-08 08:36:50,success,0
user26,7104255361,23543,137.51.228.217,2026-02-27 01:22:28,fraud,1
user47,8236542955,18185,164.58.94.18,2026-03-20 12:39:17,fraud,1
user45,6993631128,45066,160.159.211.42,2026-02-16 10:17:13,fraud,1
user46,6134368541,20831,253.241.2.91,2026-03-15 11:55:44,success,0
user43,8980142222,19838,176.228.10.4,2026-01-21 15:11:27,success,0
user42,9398127654,41688,149.206.241.20,2026-01-04 16:18:48,success,0
user1,8319518016,13302,150.231.128.117,2026-03-19 08:31:47,success,0
user19,6117934612,27166,201.13.32.122,2026-02-18 08:12:58,success,0
user48,9736096085,44565,131.184.48.34,2026-02-14 06:56:19,fraud,1
user18,8341606978,35150,78.54.139.62,2026-02-12 21:53:30,fraud,1
user20,7819213780,13245,203.44.14.13,2026-03-09 19:08:31,success,0
user19,8009031440,24697,253.21.215.198,2026-03-11 17:38:59,success,0
user41,8538200222,7872,196.75.19.173,2026-01-08 02:15:00,success,0
user26,6033882812,31416,132.39.169.102,2026-03-21 02:43:50,success,0
user35,6428758348,25555,143.133.63.111,2026-03-14 05:54:13,fraud,1
user39,9163706823,34485,80.107.23.196,2026-02-05 21:30:25,success,0
user45,6295355226,29168,197.35.48.2,2026-02-07 20:01:49,success,0
user3,7572807045,45836,171.225.107.222,2026-03-12 05:41:33,success,0
user5,8134812789,6369,64.49.124.222,2026-01-26 18:46:06,success,0
user20,6411013236,37117,84.37.207.196,2026-03-17 01:34:47,fraud,1
user4,6675313434,19104,111.176.67.164,2026-03-18 21:18:32,fraud,1
user22,8094483061,7844,109.217.8.21,2026-02-05 08:02:25,success,0
user31,9442561869,48052,132.249.254.189,2026-01-26 19:25:23,success,0
user10,7067994989,43690,117.36.204.114,2026-02-19 05:10:28,fraud,1
user5,9326668556,22522,85.142.26.55,2026-02-18 20:49:52,success,0
user16,6399667175,26394,164.146.227.219,2026-03-09 07:17:53,success,0
user40,9623908550,36902,130.254.4.23,2026-01-28 10:59:08,fraud,1
user11,8693244029,10402,46.178.79.54,2026-02-22 23:10:35,success,0
user8,7013420995,31813,61.144.235.246,2026-01-30 03:29:20,success,0
user25,9845129464,9572,13.76.180.79,2026-02-09 18:58:30,success,0
user42,7179736992,2485,249.218.82.84,2026-01-03 22:34:38,success,0
user24,7238867230,20568,225.242.189.138,2026-02-18 01:31:06,fraud,1
user33,9920069707,13633,123.193.63.162,2026-03-04 22:53:22,success,0
user24,8217491414,39884,51.226.228.93,2026-03-06 00:20:23,fraud,1
user29,7418796589,6405,250.175.71.144,2026-01-17 01:43:08,success,0
user2,8319314986,23737,254.247.44.159,2026-03-15 03:06:46,fraud,1
user48,7726656427,7668,137.32.225.154,2026-03-17 21:40:36,success,0
user41,6723986267,2243,29.95.83.29,2026-02-15 20:25:45,success,0
user41,8558107740,19455,226.181.187.241,2026-02-10 12:10:06,fraud,1
user10,8312087478,4365,138.201.149.27,2026-03-03 04:13:01,success,0
user6,7419963663,29279,5.87.90.75,2026-02-05 12:28:31,success,0
user7,8425174098,998,70.58.9.60,2026-02-14 23:34:52,success,0
user16,9330928294,19254,225.2.231.74,2026-03-01 03:50:29,fraud,1
user34,8715577646,2928,108.135.117.203,2026-03-03 01:19:05,success,0
user1,7544239767,13744,1.37.71.57,2026-01-02 17:47:46,success,0
user43,6405874912,46375,170.138.75.145,2026-03-10 16:47:10,success,0
user48,9974146483,41716,18.150.224.246,2026-01-25 17:26:10,success,0
user17,9961061971,32805,4.233.188.60,2026-03-15 04:13:43,fraud,1
user28,8819343844,22565,141.242.24.221,2026-01-23 05:06:43,success,0
user20,7491737497,13088,154.230.177.249,2026-02-24 09:18:19,success,0
user12,8741249598,37986,136.124.132.239,2026-03-08 07:38:47,success,0
user43,6415133099,21448,18.113.151.142,2026-02-03 19:32:17,success,0
user8,9906569217,4807,149.47.61.15,2026-01-24 18:30:43,success,0
user33,9364970166,29445,99.43.153.244,2026-01-20 15:09:46,success,0
user28,6452139482,3893,141.191.62.23,2026-03-10 10:23:01,success,0
user8,6695805941,40135,204.86.94.217,2026-01-12 16:54:20,fraud,1
user44,6196411780,22695,145.247.78.68,2026-03-11 01:27:28,success,0
user19,6545573802,6961,231.183.220.168,2026-01-22 09:22:24,success,0
user6,7571918124,29287,130.27.4.49,2026-01-07 18:55:48,success,0
user30,8736728557,38603,14.32.224.30,2026-01-17 12:06:43,fraud,1
user47,8059399791,24203,118.203.95.184,2026-02-19 07:56:10,success,0
user36,9968941840,47553,162.88.109.195,2026-02-07 08:19:13,fraud,1
user7,9967793917,18122,254.39.163.36,2026-03-16 23:16:48,fraud,1
user42,7549692378,49056,84.93.31.133,2026-01-06 07:31:20,fraud,1
user19,8364010310,35930,209.114.133.139,2026-02-16 13:37:27,success,0
user43,6025318111,38145,42.24.240.53,2026-02-07 20:52:43,success,0
user1,9544278716,41724,68.245.230.166,2026-03-16 22:51:14,success,0
user13,7940113224,40519,9.219.138.183,2026-03-14 01:37:46,success,0
user21,9343876336,6598,208.97.198.23,2026-01-20 21:37:18,success,0
user50,6158127206,29347,111.4.234.229,2026-02-06 23:27:33,success,0
user43,9383010658,8117,2.161.234.170,2026-02-27 09:38:38,success,0
user4,7184606955,20988,12.217.121.157,2026-02-16 15:57:32,success,0
user18,9196918594,24605,182.98.252.75,2026-02-06 14:46:59,success,0
user50,7054687571,14908,202.170.54.8,2026-01-02 03:41:39,success,0
user20,8843450257,27500,103.20.34.209,2026-02-06 04:10:39,fraud,1
user32,9926500487,26639,68.221.196.80,2026-01-24 06:30:54,success,0
user43,7550158833,45445,59.199.188.47,2026-02-03 08:20:26,fraud,1
user42,6416850400,26784,158.140.232.189,2026-02-09 19:10:06,fraud,1
user28,8401654363,24795,151.116.178.208,2026-02-16 13:10:45,fraud,1
user35,7654794723,36841,244.142.183.140,2026-02-19 23:13:47,fraud,1
user49,8439955181,29594,36.39.5.165,2026-03-21 17:20:56,success,0
user45,9760929495,34627,47.173.57.219,2026-02-22 12:22:47,fraud,1
user7,6690978863,5108,51.234.79.236,2026-03-17 11:04:21,success,0
user5,7255667428,38510,211.63.10.137,2026-03-10 22:59:18,fraud,1
user3,8152502405,28054,177.99.84.97,2026-01-11 09:49:31,success,0
user33,8387888295,43932,121.33.247.136,2026-03-03 11:56:49,success,0
user18,8183523167,11792,65.38.200.159,2026-03-07 18:33:31,success,0
user30,7437782809,6113,181.34.132.200,2026-02-24 20:03:06,success,0
user34,9007450019,33507,35.16.84.110,2026-01-17 20:05:26,fraud,1
user5,9743110081,4394,86.41.180.83,2026-03-01 06:56:14,success,0
user22,8829414383,46591,29.51.96.254,2026-02-16 19:13:13,fraud,1
user45,6451895611,39146,13.122.114.208,2026-01-01 11:21:07,success,0
user13,7144926848,2036,50.221.217.232,2026-03-12 14:10:44,success,0
user45,7519586838,17016,143.254.200.155,2026-02-01 13:01:54,success,0
user49,6969711931,14807,200.105.123.99,2026-02-23 01:28:23,success,0
user7,7806834130,30715,146.115.107.232,2026-02-14 09:35:33,fraud,1
user23,8791269002,42373,10.236.146.230,2026-01-19 14:44:01,success,0
user8,8114437997,9759,205.11.181.53,2026-01-01 20:07:19,success,0
user24,9068704585,40632,236.126.20.224,2026-02-19 15:37:05,fraud,1
user1,8066651460,44739,162.208.255.35,2026-01-20 08:31:57,success,0
user6,7401399739,6394,117.69.183.83,2026-01-22 11:42:28,success,0
user8,6560512641,39502,42.2.205.69,2026-01-18 01:54:36,success,0
user17,8010964948,5422,237.167.41.123,2026-01-02 10:31:01,success,0
user45,9229404899,26843,91.230.142.82,2026-01-31 08:17:34,fraud,1
user1,8526731512,22212,184.230.142.129,2026-01-30 03:36:52,success,0
user7,9761337225,32512,171.141.95.253,2026-01-09 03:42:59,success,0
user25,9485996243,39253,19.227.73.14,2026-03-05 17:04:04,success,0
user41,7048697646,31375,143.82.81.226,2026-03-08 02:28:32,success,0
user33,6818772159,42943,140.127.129.79,2026-02-04 16:13:31,fraud,1
user50,7581286809,43324,92.11.53.58,2026-03-04 06:36:02,fraud,1
user24,7459287594,19127,1.236.210.98,2026-02-19 14:35:43,success,0
user13,8846497924,30861,157.255.240.189,2026-02-27 11:24:44,success,0
user36,9799302682,45601,46.137.94.14,2026-01-20 15:33:23,fraud,1
user28,8207336446,45363,114.92.171.98,2026-01-03 03:21:45,success,0
user47,9773841013,12121,84.112.51.159,2026-01-24 21:32:23,success,0
user49,9195065941,18138,172.129.133.156,2026-01-02 06:34:42,success,0
user34,8595151313,24012,190.193.206.200,2026-03-12 07:09:31,success,0
user50,6740044136,10839,158.120.32.10,2026-03-05 20:17:31,success,0
user47,9866024017,49491,222.191.195.199,2026-02-14 02:01:48,fraud,1
user17,8326118846,6551,222.4.53.244,2026-02-22 04:59:51,success,0
user32,6044207687,25645,65.216.163.12,2026-02-13 12:26:16,fraud,1
user43,9097943750,4128,228.210.231.86,2026-02-24 19:02:04,success,0
user39,7148562171,18651,132.250.162.54,2026-03-06 03:36:36,success,0
user1,9226135820,22206,66.213.182.52,2026-03-17 07:40:43,fraud,1
